Wall time,Step,Value
1525498892.2564478,30700,0.9881541728973389
1525499411.3460002,30750,0.9884058237075806
1525499626.251788,31100,0.9866096377372742
1525499783.3724067,31350,0.9889059066772461
1525499814.8676195,31400,0.9879405498504639
1525500100.6388688,31850,0.9878633618354797
1525500291.2925673,32150,0.9859077334403992
1525500323.171144,32200,0.9886468648910522
1525500482.485493,32450,0.9884394407272339
1525500545.8797057,32550,0.9867920875549316
1525500673.1662145,32750,0.9880059957504272
1525500736.7708507,32850,0.9881660342216492
1525500800.4317448,32950,0.9874616265296936
1525500832.1191752,33000,0.9881292581558228
1525500927.9540985,33150,0.9879729747772217
1525500959.741393,33200,0.9872965812683105
1525501023.888641,33300,0.9873993396759033
1525501087.3557172,33400,0.9887576699256897
1525501150.9986548,33500,0.9882700443267822
1525501182.5364769,33550,0.9880589246749878
1525501436.8991222,33950,0.9883354306221008
1525501532.592984,34100,0.9869204163551331
1525501598.5857353,34200,0.9872791767120361
1525501757.8480642,34450,0.9882482290267944
1525501789.6208103,34500,0.988920271396637
1525501821.5515037,34550,0.9871203303337097
1525501980.7405713,34800,0.9876266717910767
1525502109.4719346,35000,0.9887222051620483
1525502237.6771939,35200,0.9857022166252136
1525502269.7184374,35250,0.9869453310966492
1525502333.723371,35350,0.9876927137374878
1525502558.6370416,35700,0.9866102337837219
1525502783.4751067,36050,0.98021399974823
1525502879.778079,36200,0.9859986305236816
1525502911.9918387,36250,0.98485267162323
1525502943.957453,36300,0.9849728941917419
1525502976.2387357,36350,0.9835703372955322
1525503200.890924,36700,0.9861139059066772
1525503297.1565325,36850,0.9885247945785522
1525503825.2718675,37000,0.9885384440422058
1525503886.778923,37100,0.9895050525665283
1525503948.604378,37200,0.9877400398254395
1525503979.7652662,37250,0.9891313910484314
1525504168.4203389,37550,0.9900886416435242
1525504262.4200587,37700,0.9886898398399353
1525504325.5099752,37800,0.9881846904754639
1525504388.8298292,37900,0.98963463306427
1525504452.0520563,38000,0.9893985390663147
1525504515.168092,38100,0.9887987971305847
1525504673.2721043,38350,0.9880284070968628
1525504704.753082,38400,0.988861083984375
1525504768.4555614,38500,0.9876192212104797
1525504832.142662,38600,0.9894016981124878
1525504990.1254435,38850,0.9870798587799072
1525505147.732121,39100,0.9876304268836975
1525505370.7708957,39450,0.9888941049575806
1525505402.6638365,39500,0.9878627061843872
1525505498.780671,39650,0.9898949265480042
1525505657.8115892,39900,0.98870849609375
1525505689.7255363,39950,0.9884083271026611
1525506006.6964521,40450,0.9899976849555969
1525506167.937318,40700,0.9887832403182983
1525506199.6506457,40750,0.9880881905555725
1525506328.8802786,40950,0.9874460697174072
1525506391.997426,41050,0.9891226887702942
1525506550.9679337,41300,0.9870780110359192
1525506583.1062367,41350,0.9891120791435242
1525506615.0850196,41400,0.9890373349189758
1525506646.9341378,41450,0.9885048270225525
1525506710.4383264,41550,0.9898806214332581
1525506774.5322223,41650,0.988372802734375
1525506838.1098695,41750,0.989909291267395
1525506870.213346,41800,0.9896794557571411
1525507032.7979727,42050,0.9878944754600525
1525507196.1595411,42300,0.9894297122955322
1525507291.553064,42450,0.990010142326355
1525507322.8920164,42500,0.9879648685455322
1525507482.6104853,42750,0.9896358847618103
1525507514.394575,42800,0.9880327582359314
1525507577.7968938,42900,0.9891400933265686
1525507641.232192,43000,0.9883534908294678
1525508342.4919734,43250,0.9886144399642944
1525508373.4079266,43300,0.9880744814872742
1525508404.3364124,43350,0.9902026057243347
1525508466.251035,43450,0.9878048300743103
1525508528.7800887,43550,0.9837796092033386
1525508591.6232042,43650,0.9847505688667297
1525508686.5910022,43800,0.9875226616859436
1525508718.4114568,43850,0.9885315895080566
1525508907.850969,44150,0.9894502758979797
1525508939.4720893,44200,0.9886841773986816
1525509002.7151132,44300,0.9894266128540039
1525509065.8946252,44400,0.9893767833709717
1525509129.5583827,44500,0.9888641834259033
1525509414.1461394,44950,0.9879642128944397
1525509477.332161,45050,0.9884979724884033
1525509508.8578937,45100,0.9888162612915039
1525509571.9650936,45200,0.9887583255767822
1525509857.5031705,45650,0.9883896112442017
1525509889.2820606,45700,0.9893618226051331
1525509984.9371188,45850,0.9899286031723022
1525510175.903489,46150,0.9879928827285767
1525510368.0429862,46450,0.9889177680015564
1525510400.8819196,46500,0.9888978004455566
1525510432.5743997,46550,0.9901036024093628
1525510464.288585,46600,0.9899547100067139
1525510527.4170032,46700,0.9900220036506653
1525510591.1406827,46800,0.9889881610870361
1525510718.7204847,47000,0.9898762702941895
1525510782.4064162,47100,0.9889844059944153
1525510877.4130359,47250,0.9900456666946411
1525510941.0786047,47350,0.9900568723678589
1525511195.8062952,47750,0.9895044565200806
1525511419.5457,48100,0.9900363087654114
1525511515.3279285,48250,0.9901054501533508
1525511579.6501827,48350,0.9901216626167297
1525511677.6408746,48500,0.9899566173553467
1525511807.4073184,48700,0.9896944165229797
1525511871.2513907,48800,0.9868344664573669
1525511903.3595843,48850,0.9875718951225281
1525511967.3260555,48950,0.9892870783805847
1525512063.6516788,49100,0.9889582395553589
1525512904.9284601,49500,0.9887788891792297
1525512936.0720646,49550,0.9902617931365967
1525513062.8631353,49750,0.9859974384307861
1525513318.9278264,50150,0.9886568188667297
1525513350.85308,50200,0.9882065057754517
1525513382.8493903,50250,0.9881498217582703
1525513414.8073156,50300,0.9876397848129272
1525513478.887294,50400,0.9885135293006897
1525513575.3527944,50550,0.9897735118865967
1525513607.4199188,50600,0.9893007874488831
1525513936.4359295,51100,0.9913030862808228
1525514035.1061387,51250,0.9899073839187622
1525514067.8534775,51300,0.9916151165962219
1525514264.414836,51600,0.9909985661506653
1525514297.2827077,51650,0.989656388759613
1525514428.8397048,51850,0.9887415170669556
1525514527.242224,52000,0.9894353151321411
1525514560.0677955,52050,0.9897473454475403
1525514625.5739284,52150,0.9886549115180969
1525514691.268618,52250,0.9897529482841492
1525514724.1894178,52300,0.9890846610069275
1525514953.6767135,52650,0.9897143244743347
1525514986.4420428,52700,0.9906049370765686
1525515019.0785584,52750,0.9893892407417297
1525515051.953783,52800,0.9903826117515564
1525515117.8819273,52900,0.9883372783660889
1525515183.4794,53000,0.9889432787895203
1525515248.9476922,53100,0.9889513850212097
1525515281.5581157,53150,0.9898694157600403
1525515314.317348,53200,0.989351212978363
1525515347.1792274,53250,0.9875027537345886
1525515544.3091977,53550,0.9898681640625
1525515577.110464,53600,0.9880900382995605
1525515610.0803893,53650,0.9891313910484314
1525515675.6167865,53750,0.9894228577613831
1525516004.4625115,54250,0.989866316318512
1525516070.0314844,54350,0.9907164573669434
1525516102.8141222,54400,0.9911305904388428
1525516168.5927608,54500,0.9906167984008789
1525516366.216295,54800,0.9908385276794434
1525516464.7441301,54950,0.989896833896637
1525516595.8177443,55150,0.9886462092399597
1525517417.1151512,55300,0.9894060492515564
1525517508.0372243,55450,0.9907183051109314
1525517662.1707,55700,0.9903551936149597
1525517693.0416322,55750,0.9889981150627136
1525517724.2351966,55800,0.9901621341705322
1525517819.2515893,55950,0.9890553951263428
1525517882.4041953,56050,0.9904953241348267
1525518136.5868464,56450,0.9898133277893066
1525518200.2778966,56550,0.9909960627555847
1525518263.9749837,56650,0.9902867078781128
1525518518.3762746,57050,0.9899348020553589
1525518677.7592416,57300,0.9883198738098145
1525518741.4387727,57400,0.9883615970611572
1525518837.1104782,57550,0.9866065382957458
1525518868.9970665,57600,0.9886125922203064
1525518932.807353,57700,0.9883285760879517
1525518964.675403,57750,0.9896776080131531
1525518996.3537147,57800,0.9897074699401855
1525519126.709218,58000,0.9905756711959839
1525519254.3988686,58200,0.9893711805343628
1525519381.9922671,58400,0.98823082447052
1525519413.7175481,58450,0.9895337224006653
1525519477.4852278,58550,0.9903464913368225
1525519605.5991716,58750,0.9901434183120728
1525519637.7770283,58800,0.9907463192939758
1525519798.2589483,59050,0.989961564540863
1525519862.3994343,59150,0.9897971749305725
1525519894.374157,59200,0.9893612265586853
1525520215.5290976,59700,0.9882937073707581
1525520279.4472044,59800,0.9900057911872864
1525520407.1931756,60000,0.986225962638855
1525520439.4054506,60050,0.9871396422386169
1525520471.2851512,60100,0.9881423711776733
1525520535.0389998,60200,0.9893804788589478
1525520567.1797886,60250,0.9882370233535767
1525520695.5024886,60450,0.9905084371566772
1525520727.4607334,60500,0.9899877309799194
1525520887.6597023,60750,0.9896314740180969
1525521079.5902047,61050,0.9905514121055603
1525521174.9811316,61200,0.9916307330131531
1525521239.2582424,61300,0.9903807640075684
1525522800.7133014,61650,0.9904000163078308
1525522925.2852986,61850,0.9890660047531128
1525522988.131544,61950,0.989625871181488
1525523051.4239278,62050,0.9902318716049194
1525523114.7611434,62150,0.9906336069107056
1525523242.2136536,62350,0.9900245070457458
1525523306.2937326,62450,0.9905382990837097
1525523338.3250341,62500,0.9914880990982056
1525523465.9847045,62700,0.9907961487770081
1525523498.2678852,62750,0.9911760687828064
1525523562.1241171,62850,0.9899516105651855
1525523594.1559331,62900,0.9908285140991211
1525523690.6126516,63050,0.9908459782600403
1525523722.6018248,63100,0.9908814430236816
1525523850.8409338,63300,0.9909306764602661
1525523947.0726643,63450,0.9907388687133789
1525524043.2395225,63600,0.9910483956336975
1525524171.904255,63800,0.9896776080131531
1525524267.9422753,63950,0.9909431338310242
1525524299.8179238,64000,0.9900680780410767
1525524331.701565,64050,0.9913666248321533
1525524523.9869902,64350,0.9914787411689758
1525524812.7685113,64800,0.9900973439216614
1525525004.9867687,65100,0.9915329217910767
1525525165.237986,65350,0.9915497303009033
1525525229.5403254,65450,0.9921905994415283
1525525261.634788,65500,0.9913828372955322
1525525358.1998541,65650,0.9915890097618103
1525525390.278719,65700,0.9897317886352539
1525525454.3804681,65800,0.9903470873832703
1525525486.3292024,65850,0.9897878170013428
1525525614.5837219,66050,0.9890230298042297
1525525646.5860274,66100,0.9915354251861572
1525525742.8737707,66250,0.9894614815711975
1525525807.083842,66350,0.9874186515808105
1525525839.2099688,66400,0.988189697265625
1525525935.2174635,66550,0.9890273809432983
1525525967.2286525,66600,0.9896576404571533
1525526063.749922,66750,0.9900388121604919
1525526095.5976303,66800,0.9906796813011169
1525526191.7315226,66950,0.9894178509712219
1525526287.631108,67100,0.9918380975723267
1525526351.7531323,67200,0.9901403188705444
1525526512.1750467,67450,0.9903857111930847
1525526576.167951,67550,0.9898133277893066
1525527520.7381747,67650,0.992401123046875
1525527704.733484,67950,0.9909879565238953
1525527860.083662,68200,0.9903184771537781
1525528049.8582847,68500,0.989216685295105
1525528144.5005946,68650,0.9911399483680725
1525528208.045274,68750,0.9918026328086853
1525528239.6867893,68800,0.9911255836486816
1525528493.6508815,69200,0.9912595152854919
1525528683.7760892,69500,0.9921781420707703
1525528747.0526,69600,0.9915422797203064
1525529033.1465106,70050,0.9916307330131531
1525529064.975543,70100,0.9908534288406372
1525529128.8291585,70200,0.9908366203308105
1525529255.9629946,70400,0.9911841750144958
1525529383.0640504,70600,0.9908210635185242
1525529415.0924587,70650,0.9916232228279114
1525529446.1581926,70700,0.9909032583236694
1525529509.7669415,70800,0.9911723136901855
1525529542.0970562,70850,0.9908920526504517
1525529605.9776175,70950,0.9889065623283386
1525529701.3795655,71100,0.9906441569328308
1525529733.2826629,71150,0.9908515810966492
1525529797.0662832,71250,0.9902026057243347
1525529925.0098062,71450,0.9876739978790283
1525530095.1134436,71700,0.9904162287712097
1525530414.2013543,72150,0.988889753818512
1525530449.3961425,72200,0.9902493357658386
1525530520.7904875,72300,0.9882725477218628
1525530557.8020446,72350,0.9911592602729797
1525530930.032113,72900,0.9910346865653992
1525530992.5574102,73000,0.9911100268363953
1525531055.244309,73100,0.991727888584137
1525531119.2630582,73200,0.9905351996421814
1525531215.1047869,73350,0.9913747310638428
1525531310.5538988,73500,0.9919221997261047
1525531342.344353,73550,0.9903720021247864
1525531374.2349448,73600,0.9909045100212097
1525531735.2726176,73900,0.9899353981018066
1525531766.2124515,73950,0.9916039109230042
1525531797.1616538,74000,0.9920517206192017
1525531985.9693043,74300,0.9912320971488953
1525532112.630544,74500,0.9911405444145203
1525532176.106794,74600,0.9908210635185242
1525532366.0817866,74900,0.9915323257446289
1525532429.2417607,75000,0.9911661148071289
1525532556.365431,75200,0.9899192452430725
1525532651.685366,75350,0.9911280870437622
1525532778.240827,75550,0.9914494752883911
1525532969.12307,75850,0.9919813275337219
1525533064.0545032,76000,0.99232017993927
1525533127.5708508,76100,0.9902692437171936
1525533318.2358825,76400,0.9920535683631897
1525533381.1280384,76500,0.9907139539718628
1525533412.4342942,76550,0.9918026328086853
1525533443.764686,76600,0.9920567274093628
1525533601.7138894,76850,0.9916562438011169
1525533727.6751215,77050,0.9918287396430969
1525533791.1064463,77150,0.9916892647743225
1525533822.496549,77200,0.9910421371459961
1525533854.0581,77250,0.9918100833892822
1525533917.1294348,77350,0.9912763237953186
1525533982.3100085,77450,0.9913853406906128
1525534014.3474855,77500,0.9918711185455322
1525534139.928887,77700,0.9917384386062622
1525534266.207368,77900,0.9896844625473022
1525534361.617971,78050,0.9913977980613708
1525534393.0639403,78100,0.9912352561950684
1525534646.4453464,78500,0.9918069839477539
1525534772.6042097,78700,0.9914787411689758
1525534804.4331357,78750,0.9916830062866211
1525534867.42541,78850,0.9915547370910645
1525534898.9976153,78900,0.9900562763214111
1525535088.450556,79200,0.9914937019348145
1525535120.315842,79250,0.9904635548591614
1525535151.9170096,79300,0.9915497303009033
1525535436.9348395,79750,0.9915435314178467
1525535500.7374098,79850,0.9921638369560242
1525536660.0534458,79950,0.9908347725868225
1525536720.4953198,80050,0.9927025437355042
1525536751.1516669,80100,0.9926514625549316
1525536813.0418313,80200,0.9887228012084961
1525536937.5313494,80400,0.9898557066917419
1525537127.1972106,80700,0.9913143515586853
1525537158.8218613,80750,0.9915603399276733
1525537190.5373755,80800,0.9915005564689636
1525537222.2581022,80850,0.9906709790229797
1525537285.4224594,80950,0.9905937314033508
1525537317.2216885,81000,0.9919838309288025
1525537380.8453176,81100,0.9916039109230042
1525537412.6726372,81150,0.9906435608863831
1525537477.8212996,81250,0.9922410845756531
1525537509.8355243,81300,0.9926658272743225
1525537573.5377462,81400,0.9919956922531128
1525537669.007144,81550,0.9921059012413025
1525537701.0400891,81600,0.9916768074035645
1525537765.2301903,81700,0.9919900894165039
1525537893.2034557,81900,0.9913965463638306
1525537988.7112744,82050,0.9921563863754272
1525538020.7670336,82100,0.9922759532928467
1525538052.4918852,82150,0.9927193522453308
1525538116.8406472,82250,0.9923899173736572
1525538180.6644444,82350,0.9910894632339478
1525538212.722343,82400,0.9917957782745361
1525538340.5247693,82600,0.990568220615387
1525538468.4427364,82800,0.9915235638618469
1525538500.6253543,82850,0.9921420216560364
1525538659.611135,83100,0.9921482801437378
1525538691.518199,83150,0.9915516376495361
1525538946.9672446,83550,0.9910627007484436
1525538979.0479536,83600,0.9913218021392822
1525539074.5512173,83750,0.9926496148109436
1525539106.6736012,83800,0.9910216331481934
1525539202.2711632,83950,0.9910234808921814
1525539362.1112413,84200,0.9925537109375
1525539425.8150399,84300,0.9928339719772339
1525539489.831534,84400,0.9912925362586975
1525539521.6267571,84450,0.9923581480979919
1525539649.932948,84650,0.9910863637924194
1525539873.06788,85000,0.9922254681587219
1525540096.9231825,85350,0.9894888997077942
1525540448.0621915,85900,0.991029679775238
1525540480.172477,85950,0.9918568134307861
1525540512.1337333,86000,0.9921912550926208
1525540828.5424743,86100,0.9919788837432861
1525541328.2493677,86900,0.9888760447502136
1525541359.94329,86950,0.9893593192100525
1525541391.477784,87000,0.9903047680854797
1525541423.427404,87050,0.990964949131012
1525541455.1174982,87100,0.990875244140625
1525541486.777278,87150,0.9932138919830322
1525541518.40771,87200,0.9918667674064636
1525541613.3448431,87350,0.9917222857475281
1525541676.6147752,87450,0.9916082620620728
1525541708.2933388,87500,0.9925437569618225
1525541929.875314,87850,0.9927909970283508
1525542056.4121313,88050,0.9915684461593628
1525542087.9683442,88100,0.9918125867843628
1525542119.6173134,88150,0.9926266074180603
1525542183.0051303,88250,0.99267578125
1525542246.3339097,88350,0.9925107359886169
1525542277.8530357,88400,0.9926602244377136
1525542404.2997148,88600,0.9916730523109436
1525542435.8448699,88650,0.9922398328781128
1525542467.5640934,88700,0.9919664263725281
1525542502.7477725,88750,0.9920872449874878
1525542597.9123755,88900,0.9916176199913025
1525542661.1693492,89000,0.9921470284461975
1525542724.584727,89100,0.992462158203125
1525542756.3514853,89150,0.9922946095466614
1525542819.5725148,89250,0.9924864768981934
1525542882.8114011,89350,0.9918355941772461
1525542914.3275778,89400,0.9912999868392944
1525542977.6836019,89500,0.9928078055381775
1525543040.8495765,89600,0.9924652576446533
1525543135.9817877,89750,0.9916350841522217
1525543262.516537,89950,0.9912725687026978
1525543326.1083374,90050,0.9921084046363831
1525543389.4899843,90150,0.9909474849700928
1525543642.4504566,90550,0.9932319521903992
1525543737.563285,90700,0.9913709759712219
1525543800.7185025,90800,0.991455078125
1525543832.3400931,90850,0.9917895197868347
1525543927.5102007,91000,0.9932786822319031
1525543990.6873145,91100,0.9919034838676453
1525544022.382198,91150,0.9928296208381653
1525544054.3788192,91200,0.9921115040779114
1525544118.1776793,91300,0.9927137494087219
1525544468.858924,91850,0.991666853427887
1525545861.576845,92250,0.9923762083053589
1525545922.117227,92350,0.9912445545196533
1525546014.4587634,92500,0.9917154312133789
1525546076.3487022,92600,0.9920579791069031
1525546327.0732188,93000,0.9890323281288147
1525546486.4741411,93250,0.99103844165802
1525546518.595609,93300,0.9914214611053467
1525546613.9976022,93450,0.9900699257850647
1525546678.0788252,93550,0.9910944700241089
1525546806.5468302,93750,0.9923288822174072
1525546838.6271596,93800,0.9912607669830322
1525547062.147288,94150,0.9924141764640808
1525547126.4092057,94250,0.992155134677887
1525547190.3434062,94350,0.9916817545890808
1525547254.3761933,94450,0.9916830062866211
1525547286.1974585,94500,0.9929211735725403
1525547318.1954548,94550,0.9922391772270203
1525547445.731365,94750,0.9920074939727783
1525547605.76992,95000,0.9923880696296692
1525547637.8127584,95050,0.9912974834442139
1525547701.7265897,95150,0.9924359917640686
1525547765.3937407,95250,0.990690290927887
1525547860.9812856,95400,0.9909032583236694
1525547924.997414,95500,0.99126136302948
1525547956.8707852,95550,0.9925362467765808
1525548052.791334,95700,0.992826521396637
1525548148.6500568,95850,0.9927685856819153
1525548244.4588995,96000,0.9916263222694397
1525548276.6658647,96050,0.9930606484413147
1525548404.7630763,96250,0.9915335774421692
1525548500.692681,96400,0.9924571514129639
1525548660.438595,96650,0.9920112490653992
1525548788.145835,96850,0.9918991327285767
1525548915.8357337,97050,0.9920616745948792
1525548947.7606034,97100,0.9933260083198547
1525548979.547217,97150,0.9921227097511292
1525549011.49322,97200,0.9931024312973022
1525549203.2587373,97500,0.9934287667274475
1525549362.9351768,97750,0.9914737343788147
1525549586.3233361,98100,0.9930457472801208
1525549650.07483,98200,0.9926365613937378
1525550181.4341605,98550,0.9924179315567017
1525550462.0819182,99000,0.99219810962677
1525550525.52104,99100,0.9923232793807983
1525550651.7573676,99300,0.9916681051254272
1525550714.7607982,99400,0.99183189868927
1525550873.1412175,99650,0.9924783706665039
1525550904.6877306,99700,0.99323570728302
1525551346.8715272,100400,0.9933857917785645
1525551410.143266,100500,0.9931310415267944
1525551600.1931696,100800,0.9926745295524597
1525551632.1897254,100850,0.9927554726600647
1525551663.801646,100900,0.9917079210281372
1525551885.213144,101250,0.9920778870582581
1525552169.6817589,101700,0.9930762648582458
1525552359.1984124,102000,0.9916145205497742
1525552390.894243,102050,0.9912981390953064
1525552643.6208591,102450,0.9930444955825806
