Wall time,Step,Value
1525478048.4483461,150,0.3497146964073181
1525478109.7567532,250,0.28217896819114685
1525478202.636094,400,0.24275287985801697
1525478485.1024654,850,0.1596175730228424
1525478547.4356134,950,0.16199642419815063
1525478609.9929137,1050,0.14675529301166534
1525478704.1574674,1200,0.15520869195461273
1525478801.569175,1350,0.14211179316043854
1525478865.166417,1450,0.11481853574514389
1525479149.4976225,1900,0.1118955910205841
1525479243.6921084,2050,0.09436451643705368
1525479275.8178482,2100,0.11154355853796005
1525479403.00856,2300,0.11386781185865402
1525479562.2462935,2550,0.1043367013335228
1525479626.269321,2650,0.09910408407449722
1525479658.100592,2700,0.09803305566310883
1525479721.12758,2800,0.09302546083927155
1525479752.597507,2850,0.09406240284442902
1525479816.5555553,2950,0.09603840112686157
1525480169.3156977,3500,0.07266492396593094
1525480517.9593437,4050,0.06905215978622437
1525480549.7940226,4100,0.07394542545080185
1525480581.923639,4150,0.08351371437311172
1525480710.2529132,4350,0.08014612644910812
1525480806.3322637,4500,0.09104457497596741
1525480838.2699277,4550,0.08627820760011673
1525481058.8445888,4900,0.08540433645248413
1525481153.7250566,5050,0.07529908418655396
1525481282.4853914,5250,0.07646679133176804
1525481314.4320254,5300,0.07533919811248779
1525481346.291191,5350,0.08054632693529129
1525481570.291681,5700,0.07513158023357391
1525481633.5634215,5800,0.06792785227298737
1525482301.372271,6300,0.05295330658555031
1525482393.269332,6450,0.05772418528795242
1525482486.8228028,6600,0.06318604201078415
1525482518.453708,6650,0.05882657319307327
1525482739.2580914,7000,0.058636873960494995
1525482802.7412472,7100,0.06641734391450882
1525483343.089679,7950,0.06026618927717209
1525483374.3210676,8000,0.06464894860982895
1525483405.5169652,8050,0.052704568952322006
1525483690.365941,8500,0.07888802886009216
1525483817.7704396,8700,0.06277189403772354
1525483849.3512456,8750,0.06763656437397003
1525484132.2895424,9200,0.05414283648133278
1525484163.5215104,9250,0.05236491933465004
1525484258.9089873,9400,0.05368887633085251
1525484417.909082,9650,0.04487738758325577
1525484449.839494,9700,0.04667632281780243
1525484639.3905418,10000,0.06331877410411835
1525484670.803907,10050,0.049774426966905594
1525484858.847288,10350,0.05646217614412308
1525484954.2864492,10500,0.049617644399404526
1525485113.7509005,10750,0.05178358778357506
1525485241.5446868,10950,0.060458019375801086
1525485273.3636427,11000,0.050833020359277725
1525485367.523191,11150,0.04837847128510475
1525485398.979252,11200,0.04654844105243683
1525485493.2201293,11350,0.050362274050712585
1525485556.4293709,11450,0.05444911867380142
1525485748.7739048,11750,0.04766591265797615
1525485780.6573653,11800,0.054807282984256744
1525485812.593625,11850,0.04637562856078148
1525485844.5454779,11900,0.05079024285078049
1525485971.960576,12100,0.0484306663274765
1525486067.945373,12250,0.049480754882097244
1525486472.4347615,12350,0.049398187547922134
1525486875.8934464,13000,0.048814598470926285
1525486938.9500234,13100,0.04038778692483902
1525487002.0117254,13200,0.04072161391377449
1525487352.6962652,13750,0.040090411901474
1525487416.1983995,13850,0.04235389456152916
1525487447.8352857,13900,0.04587172344326973
1525487511.2742033,14000,0.04611216112971306
1525487542.9737058,14050,0.04199255630373955
1525487669.7244263,14250,0.04890952259302139
1525487763.4374766,14400,0.04719077795743942
1525487889.4360905,14600,0.04459990933537483
1525488047.7773266,14850,0.04780406877398491
1525488111.347375,14950,0.04387920722365379
1525488143.0574176,15000,0.03914028778672218
1525488206.8853588,15100,0.04046046733856201
1525488458.661989,15500,0.03978397697210312
1525488521.0519176,15600,0.0421576164662838
1525488552.7272282,15650,0.03534703701734543
