Wall time,Step,Value
1525164394.2455413,150,0.8610005378723145
1525164452.5327425,250,0.8788383603096008
1525164540.445971,400,0.8915230631828308
1525164816.6097891,850,0.9301365613937378
1525164877.6518126,950,0.9334536194801331
1525164938.887116,1050,0.9371736645698547
1525165030.354446,1200,0.931599497795105
1525165126.092199,1350,0.9399557113647461
1525165186.8996732,1450,0.9497132301330566
1525165466.8442523,1900,0.9485517144203186
1525165558.7972684,2050,0.9603059887886047
1525165589.3896027,2100,0.9501305222511292
1525165711.1884286,2300,0.9532209038734436
1525165868.4844735,2550,0.9529456496238708
1525165929.938411,2650,0.9532296061515808
1525165960.653479,2700,0.9568406939506531
1525166021.7218573,2800,0.9591431617736816
1525166052.1809833,2850,0.9569926261901855
1525166113.5164928,2950,0.9609674215316772
1525166453.8328202,3500,0.9668716192245483
1525166794.1979942,4050,0.9694992303848267
1525166824.7573435,4100,0.96527099609375
1525166855.4274032,4150,0.9636691212654114
1525166981.2194824,4350,0.9645790457725525
1525167073.16025,4500,0.9612333178520203
1525167104.0768492,4550,0.9632344245910645
1525167322.2580771,4900,0.9627044200897217
1525167414.1515362,5050,0.9675791263580322
1525167536.6273754,5250,0.9697215557098389
1525167567.142122,5300,0.9690495729446411
1525167597.860836,5350,0.9711751937866211
1525167816.9475276,5700,0.9667115211486816
1525167878.4585059,5800,0.9698486328125
1525168590.1219668,6300,0.9784446358680725
1525168677.1592152,6450,0.9745165705680847
1525168766.8582234,6600,0.9612638354301453
1525168800.8232782,6650,0.964143693447113
1525169010.990236,7000,0.9730916023254395
1525169070.878298,7100,0.9705050587654114
1525169591.1276655,7950,0.9739840626716614
1525169621.1220343,8000,0.9728138446807861
1525169651.1888273,8050,0.9777140617370605
1525169927.5671911,8500,0.9755759835243225
1525170048.148894,8700,0.9752352833747864
1525170078.038536,8750,0.9731115102767944
1525170354.1188717,9200,0.9735175967216492
1525170384.0728197,9250,0.9722968935966492
1525170474.927082,9400,0.9755684733390808
1525170630.7641015,9650,0.9796192646026611
1525170660.759319,9700,0.978849470615387
1525170841.3225846,10000,0.9752184748649597
1525170871.0148187,10050,0.9804862141609192
1525171055.1593862,10350,0.9762971997261047
1525171145.451846,10500,0.9785591959953308
1525171295.9819791,10750,0.9730679392814636
1525171420.7380965,10950,0.9727303385734558
1525171451.0417013,11000,0.9771934151649475
1525171540.7280972,11150,0.9771043658256531
1525171570.8946543,11200,0.980072021484375
1525171662.2081404,11350,0.9792486429214478
1525171727.124872,11450,0.97667396068573
1525171908.7036712,11750,0.9796503782272339
1525171939.306345,11800,0.9762031435966492
1525171969.8155649,11850,0.9804781079292297
1525172000.1370351,11900,0.9785361886024475
1525172126.5374107,12100,0.9791297316551208
1525172216.4331274,12250,0.9811413884162903
1525173474.0574386,12350,0.9802545309066772
1525173861.8087249,13000,0.9787205457687378
1525173922.628578,13100,0.9830210208892822
1525173983.2581494,13200,0.9828926920890808
1525174323.0383434,13750,0.9815069437026978
1525174387.9631207,13850,0.9817972183227539
1525174418.5019696,13900,0.9802831411361694
1525174478.8628602,14000,0.9803715944290161
1525174509.599964,14050,0.9829027056694031
1525174631.6922612,14250,0.9785349369049072
1525174723.816928,14400,0.9807913899421692
1525174850.8244655,14600,0.9807240962982178
1525175002.8097887,14850,0.9760549068450928
1525175064.000084,14950,0.9724887013435364
1525175094.5319493,15000,0.9767605662345886
1525175160.0395508,15100,0.9794759750366211
1525175405.6257093,15500,0.9817349314689636
1525175467.04834,15600,0.9809844493865967
1525175501.6854224,15650,0.9840872883796692
1525175532.3851233,15700,0.9805646538734436
1525175593.2440104,15800,0.9815231561660767
1525175965.381576,16400,0.9836936593055725
1525176026.6907299,16500,0.9793825745582581
1525176057.5126166,16550,0.9824742078781128
1525176149.4976919,16700,0.9765450358390808
1525176180.4233897,16750,0.9791864156723022
1525176306.9709644,16950,0.9814926385879517
1525176337.6904137,17000,0.9834905862808228
1525176368.2244658,17050,0.983945906162262
1525176460.8053243,17200,0.9833261966705322
1525176491.2925978,17250,0.9811301827430725
1525176552.55172,17350,0.9823353290557861
1525176582.8279898,17400,0.9821011424064636
1525176648.3383524,17500,0.9838861227035522
1525176830.849564,17800,0.9850501418113708
1525176861.415818,17850,0.9839452505111694
1525176922.3807068,17950,0.9803286194801331
1525176953.1552012,18000,0.9823440313339233
1525177018.6840878,18100,0.984272837638855
1525177079.7419615,18200,0.9824032187461853
1525177140.7318308,18300,0.9852818250656128
1525177171.251906,18350,0.9835784435272217
1525177201.5736594,18400,0.98310387134552
1525177646.8194957,18450,0.9825426936149597
1525177704.011305,18550,0.984342634677887
1525177824.2529655,18750,0.9840318560600281
1525177943.9409714,18950,0.9838711619377136
1525177973.6584687,19000,0.9809227585792542
1525178033.6371558,19100,0.9832620620727539
1525178063.4987354,19150,0.9829830527305603
1525178093.266418,19200,0.9830726981163025
1525178127.491067,19250,0.9841370582580566
1525178157.1563466,19300,0.9818738102912903
1525178894.9636252,19850,0.9843806028366089
1525179387.0883431,20000,0.983213484287262
1525179534.119266,20050,0.9844416379928589
1525179692.8358517,20100,0.9833168387413025
1525181062.8701224,20450,0.9843046069145203
1525181396.2607992,20550,0.979838490486145
1525182138.481065,20750,0.981016218662262
1525182720.5622206,20900,0.9840772747993469
1525184023.5219915,21200,0.9859220385551453
1525184220.6375663,21250,0.9850457906723022
1525184423.223559,21300,0.9842796921730042
1525184968.2727113,21450,0.9837926626205444
1525185409.3247864,21550,0.9818931221961975
1525185587.6008918,21650,0.9851211309432983
1525185616.033765,21700,0.9864464402198792
1525185733.541999,21900,0.9842971563339233
1525185793.3134809,22000,0.9813662171363831
1525185883.4262486,22150,0.9826136827468872
1525185913.5777817,22200,0.9821079969406128
1525185982.5470438,22300,0.9835858941078186
1525186012.4709084,22350,0.984130859375
1525186162.1623013,22600,0.9842971563339233
1525186252.097513,22750,0.9835205078125
1525186281.8491018,22800,0.9845643043518066
1525186410.5986257,23000,0.98479163646698
1525186563.2494113,23250,0.9858884215354919
1525186593.9647694,23300,0.9851509928703308
1525186754.8856487,23550,0.9858510494232178
1525186785.1367223,23600,0.9830260276794434
1525186815.7018232,23650,0.9855178594589233
1525186937.9756043,23850,0.9811563491821289
1525186968.4929545,23900,0.9815636277198792
1525187069.0338187,24050,0.985443115234375
1525187129.4818003,24150,0.9843065142631531
1525187250.7747078,24350,0.9851030707359314
1525187281.3870084,24400,0.9836332201957703
1525188975.8805182,24650,0.9870699048042297
1525189062.5905707,24800,0.9868001937866211
1525189150.2717168,24950,0.9858622550964355
1525189180.0282388,25000,0.9868618845939636
1525189300.7967331,25200,0.9848963022232056
1525189365.5467334,25300,0.9854661822319031
1525189456.8644168,25450,0.9850650429725647
1525189548.4191608,25600,0.9863461852073669
1525189578.7137032,25650,0.9879081845283508
1525189609.5052702,25700,0.9873445630073547
1525189704.7019603,25850,0.9861593246459961
1525189735.413405,25900,0.9864601492881775
1525189857.4765298,26100,0.9870157241821289
1525189888.212645,26150,0.9853571653366089
1525189918.8966517,26200,0.9852948784828186
1525189949.4789236,26250,0.9861070513725281
1525190106.8767443,26500,0.9872611165046692
1525190137.439789,26550,0.9867261052131653
1525190228.569865,26700,0.9875102043151855
1525190289.403207,26800,0.984843373298645
1525190381.356386,26950,0.9852662086486816
1525190446.508677,27050,0.9851267337799072
1525190507.5501773,27150,0.9865585565567017
1525190660.7336984,27400,0.986297607421875
1525190691.4717221,27450,0.9867889881134033
1525190721.9257143,27500,0.98541259765625
1525190752.482718,27550,0.9848197102546692
1525190783.151391,27600,0.9889607429504395
1525190818.0177555,27650,0.9838381409645081
1525191124.6380546,28150,0.9860565662384033
1525191220.6618984,28300,0.9860603213310242
1525191373.0233114,28550,0.9844322800636292
1525191433.8608975,28650,0.9856056571006775
1525191525.0086763,28800,0.9880713820457458
1525191559.846169,28850,0.9875407218933105
1525191620.4416022,28950,0.9877805113792419
1525191650.7622292,29000,0.9851529002189636
1525191833.4368913,29300,0.9848352670669556
1525191894.477247,29400,0.985471785068512
1525192021.046936,29600,0.984952986240387
1525192328.8850806,30100,0.9856742024421692
1525192420.8550496,30250,0.9840866327285767
1525192481.8307633,30350,0.9852145314216614
1525192604.314581,30550,0.9871551990509033
1525192699.8962064,30700,0.9885303974151611
1525193276.1666772,30750,0.9885465502738953
1525193478.881032,31100,0.9879162907600403
1525193633.2262323,31350,0.989460825920105
1525193663.22117,31400,0.9882675409317017
1525193939.2986434,31850,0.9861817359924316
1525194120.0354524,32150,0.9854387640953064
1525194150.1669106,32200,0.988139271736145
1525194305.3068905,32450,0.9857507944107056
1525194365.2480953,32550,0.9847237467765808
1525194486.67554,32750,0.9870374798774719
1525194547.0761988,32850,0.9872398972511292
1525194607.1209235,32950,0.9835149049758911
1525194637.4035017,33000,0.9841993451118469
1525194732.455758,33150,0.9836058616638184
1525194762.776393,33200,0.9854624271392822
1525194823.1787126,33300,0.9861375689506531
1525194883.188048,33400,0.9873501658439636
1525194944.0005083,33500,0.9860179424285889
1525194974.322276,33550,0.9869123101234436
1525195221.5047238,33950,0.9880470633506775
1525195312.8316646,34100,0.9868817925453186
1525195373.61142,34200,0.9863673448562622
1525195528.7629213,34450,0.9870798587799072
1525195558.88137,34500,0.9868039488792419
1525195588.7597084,34550,0.9853671193122864
1525195739.5528011,34800,0.9870399832725525
1525195864.8105636,35000,0.9885023236274719
1525195985.2909682,35200,0.9848558306694031
1525196015.753856,35250,0.9866775274276733
1525196076.7755728,35350,0.98723304271698
1525196294.8691106,35700,0.9869571328163147
1525196512.8552208,36050,0.9883946180343628
1525196604.6017966,36200,0.9886237978935242
1525196635.334501,36250,0.987274169921875
1525196665.6124737,36300,0.9869621396064758
1525196696.3699994,36350,0.9856897592544556
1525196913.6285224,36700,0.9874883890151978
1525197004.7397327,36850,0.9891500473022461
1525198316.2544715,37000,0.9888043999671936
1525198373.6051276,37100,0.9898233413696289
1525198431.5286438,37200,0.9881591796875
1525198464.985313,37250,0.9895573854446411
1525198644.0016565,37550,0.9901671409606934
1525198735.143478,37700,0.9889183640480042
1525198795.7339666,37800,0.9885278940200806
1525198861.7594543,37900,0.98890221118927
1525198922.7948554,38000,0.9892142415046692
1525198983.9032743,38100,0.9887228012084961
1525199136.5849235,38350,0.9872704148292542
1525199167.0887096,38400,0.9884114265441895
1525199232.044518,38500,0.9879025816917419
1525199293.0255075,38600,0.9890528917312622
1525199445.8846326,38850,0.9883211255073547
1525199603.75652,39100,0.9875513315200806
1525199818.390591,39450,0.9868481755256653
1525199848.922812,39500,0.9806325435638428
1525199945.3326795,39650,0.9894521236419678
1525200096.9341283,39900,0.9871838688850403
1525200127.5930164,39950,0.9873127937316895
1525200435.2337813,40450,0.9893288016319275
1525200587.606413,40700,0.9881361126899719
1525200618.3389382,40750,0.9875525832176208
1525200744.9051328,40950,0.9874603748321533
1525200806.3395479,41050,0.9886536598205566
1525200958.547367,41300,0.9879549145698547
1525200988.769092,41350,0.9896657466888428
1525201019.3883505,41400,0.9889283180236816
1525201053.9946706,41450,0.9889943599700928
1525201114.553575,41550,0.9898743629455566
1525201175.3944523,41650,0.9885994791984558
1525201236.831775,41750,0.9899715781211853
1525201266.9601154,41800,0.9894627332687378
1525201423.4053042,42050,0.9893107414245605
1525201575.187133,42300,0.98902428150177
1525201667.133997,42450,0.9899379014968872
1525201697.6786566,42500,0.9879953861236572
